"","Subject","Event","TrialN","mean_pupil","time"
"1","Subject_1","Square",2,-0.00278030833657494,0
"2","Subject_1","Square",2,-0.0101116998838653,50
"3","Subject_1","Square",2,-0.0269476070999448,100
"4","Subject_1","Square",2,-0.0340464777249498,150
"5","Subject_1","Square",2,-0.0451296507561754,200
"6","Subject_1","Square",2,-0.0606448845368601,250
"7","Subject_1","Square",2,-0.055312192770455,300
"8","Subject_1","Square",2,-0.0741335434568704,350
"9","Subject_1","Square",2,-0.10273072133672,400
"10","Subject_1","Square",2,-0.0957063554931854,450
"11","Subject_1","Square",2,-0.107266963950785,500
"12","Subject_1","Square",2,-0.0968515649396404,550
"13","Subject_1","Square",2,-0.0959438651761153,600
"14","Subject_1","Square",2,-0.0697503225347154,650
"15","Subject_1","Square",2,-0.0563942849686101,700
"16","Subject_1","Square",2,-0.0289583899416654,750
"17","Subject_1","Square",2,-0.002931510251313,800
"18","Subject_1","Square",2,0.0318094073998321,850
"19","Subject_1","Square",2,0.0665503250509767,900
"20","Subject_1","Square",2,0.101291242702122,950
"21","Subject_1","Square",2,0.136032160353266,1000
"22","Subject_1","Square",2,0.170773078004411,1050
"23","Subject_1","Square",2,0.205513995655556,1100
"24","Subject_1","Square",2,0.240254913306701,1150
"25","Subject_1","Square",2,0.272789704575115,1200
"26","Subject_1","Square",2,0.307720080588205,1250
"27","Subject_1","Square",2,0.33963868373753,1300
"28","Subject_1","Square",2,0.38581403191778,1350
"29","Subject_1","Square",2,0.38823535754004,1400
"30","Subject_1","Square",2,0.41020276604639,1450
"31","Subject_1","Square",2,0.430601966831695,1500
"32","Subject_1","Square",2,0.45915367292252,1550
"33","Subject_1","Square",2,0.454572628694835,1600
"34","Subject_1","Square",2,0.436737074706715,1650
"35","Subject_1","Square",2,0.488084824975595,1700
"36","Subject_1","Square",2,0.49198723558587,1750
"37","Subject_1","Square",2,0.499950450663085,1800
"38","Subject_1","Square",2,0.51315611862293,1850
"39","Subject_1","Square",2,0.542831868755355,1900
"40","Subject_1","Square",2,0.545776943851685,1950
"41","Subject_1","Circle",3,0.0127438260875148,0
"42","Subject_1","Circle",3,0.0134637784940099,50
"43","Subject_1","Circle",3,0.0187158867786601,100
"44","Subject_1","Circle",3,0.0307466672529348,150
"45","Subject_1","Circle",3,0.0331635819308702,200
"46","Subject_1","Circle",3,0.0370311067441,250
"47","Subject_1","Circle",3,0.0410026524313252,300
"48","Subject_1","Circle",3,0.0349383782029205,350
"49","Subject_1","Circle",3,0.05456666047013,400
"50","Subject_1","Circle",3,0.04600355499305,450
"51","Subject_1","Circle",3,0.0534368794392699,500
"52","Subject_1","Circle",3,0.020450414853685,550
"53","Subject_1","Circle",3,0.0165168585766602,600
"54","Subject_1","Circle",3,0.00202162949564499,650
"55","Subject_1","Circle",3,-0.0190017728374445,700
"56","Subject_1","Circle",3,-0.039402988925465,750
"57","Subject_1","Circle",3,-0.0390713879592841,800
"58","Subject_1","Circle",3,-0.0412527163700047,850
"59","Subject_1","Circle",3,-0.0437696337669897,900
"60","Subject_1","Circle",3,-0.0462865511639743,950
"61","Subject_1","Circle",3,-0.0488034685609593,1000
"62","Subject_1","Circle",3,-0.0513203859579443,1050
"63","Subject_1","Circle",3,-0.0538373033549293,1100
"64","Subject_1","Circle",3,-0.0563542207519143,1150
"65","Subject_1","Circle",3,-0.0588711381488993,1200
"66","Subject_1","Circle",3,-0.0695229436106453,1250
"67","Subject_1","Circle",3,-0.0550887970763401,1300
"68","Subject_1","Circle",3,-0.0458610810593147,1350
"69","Subject_1","Circle",3,-0.0374745562286298,1400
"70","Subject_1","Circle",3,-0.0417325484182149,1450
"71","Subject_1","Circle",3,-0.0503827429439148,1500
"72","Subject_1","Circle",3,-0.044407378154165,1550
"73","Subject_1","Circle",3,-0.0646744744450349,1600
"74","Subject_1","Circle",3,-0.11498597730747,1650
"75","Subject_1","Circle",3,-0.1105512892033,1700
"76","Subject_1","Circle",3,-0.13637697500696,1750
"77","Subject_1","Circle",3,-0.168500258622365,1800
"78","Subject_1","Circle",3,-0.17918558890222,1850
"79","Subject_1","Circle",3,-0.20582086970177,1900
"80","Subject_1","Circle",3,-0.24577577660331,1950
"81","Subject_1","Circle",4,0,0
"82","Subject_1","Circle",4,0,50
"83","Subject_1","Circle",4,-0.045617007363715,100
"84","Subject_1","Circle",4,-0.0678221300826993,150
"85","Subject_1","Circle",4,-0.0609689373203497,200
"86","Subject_1","Circle",4,-0.0670253930689695,250
"87","Subject_1","Circle",4,-0.0870587766281745,300
"88","Subject_1","Circle",4,-0.0541019458661394,350
"89","Subject_1","Circle",4,-0.0321245083773949,400
"90","Subject_1","Circle",4,0.00490490223088047,450
"91","Subject_1","Circle",4,0.0554749610084904,500
"92","Subject_1","Circle",4,0.0746208454387154,550
"93","Subject_1","Circle",4,0.161179624775696,600
"94","Subject_1","Circle",4,0.228912089381455,650
"95","Subject_1","Circle",4,0.297493548628866,700
"96","Subject_1","Circle",4,0.375272618071626,750
"97","Subject_1","Circle",4,0.474815404215141,800
"98","Subject_1","Circle",4,0.528651562061966,850
"99","Subject_1","Circle",4,0.619184470935201,900
"100","Subject_1","Circle",4,0.660660137419351,950
"101","Subject_1","Circle",4,0.697426592111736,1000
"102","Subject_1","Circle",4,0.737541504836371,1050
"103","Subject_1","Circle",4,0.768624175840291,1100
"104","Subject_1","Circle",4,0.753364202584241,1150
"105","Subject_1","Circle",4,0.77369640145889,1200
"106","Subject_1","Circle",4,0.731884554756926,1250
"107","Subject_1","Circle",4,0.697074951191291,1300
"108","Subject_1","Circle",4,0.621040840562041,1350
"109","Subject_1","Circle",4,0.563668930735091,1400
"110","Subject_1","Circle",4,0.466115242761791,1450
"111","Subject_1","Circle",4,0.392381933199555,1500
"112","Subject_1","Circle",4,0.277244554442531,1550
"113","Subject_1","Circle",4,0.225140218580056,1600
"114","Subject_1","Circle",4,0.112039158772331,1650
"115","Subject_1","Circle",4,0.0297118950173552,1700
"116","Subject_1","Circle",4,0.00205780507718067,1750
"117","Subject_1","Circle",4,0.00205780507718067,1800
"118","Subject_1","Circle",4,0.00205780507718067,1850
"119","Subject_1","Circle",4,0.00205780507718067,1900
"120","Subject_1","Circle",4,0.00205780507718067,1950
"121","Subject_1","Square",5,0,0
"122","Subject_1","Square",5,0,50
"123","Subject_1","Square",5,-0.0556040214930045,100
"124","Subject_1","Square",5,-0.0733767073315446,150
"125","Subject_1","Square",5,-0.101818810419805,200
"126","Subject_1","Square",5,-0.108803787098135,250
"127","Subject_1","Square",5,-0.131182362957665,300
"128","Subject_1","Square",5,-0.160557182582215,350
"129","Subject_1","Square",5,-0.17214657347178,400
"130","Subject_1","Square",5,-0.17429429868903,450
"131","Subject_1","Square",5,-0.177167549338544,500
"132","Subject_1","Square",5,-0.16720087091999,550
"133","Subject_1","Square",5,-0.138215936244775,600
"134","Subject_1","Square",5,-0.11909504024577,650
"135","Subject_1","Square",5,-0.11050671666356,700
"136","Subject_1","Square",5,-0.0766545601050894,750
"137","Subject_1","Square",5,-0.0378012053733796,800
"138","Subject_1","Square",5,0.0058342898496857,850
"139","Subject_1","Square",5,0.0312836692315557,900
"140","Subject_1","Square",5,0.133211888504345,950
"141","Subject_1","Square",5,0.170807772834875,1000
"142","Subject_1","Square",5,0.185007469852166,1050
"143","Subject_1","Square",5,0.241306475591645,1100
"144","Subject_1","Square",5,0.222298831265816,1150
"145","Subject_1","Square",5,0.231873804313985,1200
"146","Subject_1","Square",5,0.179770286983155,1250
"147","Subject_1","Square",5,0.14274705490458,1300
"148","Subject_1","Square",5,0.07580022802681,1350
"149","Subject_1","Square",5,-0.0225562221923745,1400
"150","Subject_1","Square",5,-0.10010860314144,1450
"151","Subject_1","Square",5,-0.170776051284389,1500
"152","Subject_1","Square",5,-0.250306180167724,1550
"153","Subject_1","Square",5,-0.320488404729439,1600
"154","Subject_1","Square",5,-0.392712215350425,1650
"155","Subject_1","Square",5,-0.426063100373824,1700
"156","Subject_1","Square",5,-0.464327101874404,1750
"157","Subject_1","Square",5,-0.465422814728535,1800
"158","Subject_1","Square",5,-0.486333349033499,1850
"159","Subject_1","Square",5,-0.5147503935192,1900
"160","Subject_1","Square",5,-0.519708167637754,1950
"161","Subject_1","Circle",6,-0.0259328386879982,0
"162","Subject_1","Circle",6,-0.0780819148438683,50
"163","Subject_1","Circle",6,-0.0943955053202834,100
"164","Subject_1","Circle",6,-0.0971323516293885,150
"165","Subject_1","Circle",6,-0.0812089698093135,200
"166","Subject_1","Circle",6,-0.102578432248358,250
"167","Subject_1","Circle",6,-0.0983567871207236,300
"168","Subject_1","Circle",6,-0.0729138852891382,350
"169","Subject_1","Circle",6,-0.0543840483703382,400
"170","Subject_1","Circle",6,-0.0305756117890632,450
"171","Subject_1","Circle",6,-0.00508741314298833,500
"172","Subject_1","Circle",6,0.0549577696337367,550
"173","Subject_1","Circle",6,0.110625344945617,600
"174","Subject_1","Circle",6,0.148172129282007,650
"175","Subject_1","Circle",6,0.221167090749112,700
"176","Subject_1","Circle",6,0.260553998483937,750
"177","Subject_1","Circle",6,0.313299913744327,800
"178","Subject_1","Circle",6,0.357025978015607,850
"179","Subject_1","Circle",6,0.434460636079341,900
"180","Subject_1","Circle",6,0.487760816320762,950
"181","Subject_1","Circle",6,0.563571576444307,1000
"182","Subject_1","Circle",6,0.593136508072677,1050
"183","Subject_1","Circle",6,0.637185511366877,1100
"184","Subject_1","Circle",6,0.689284801386651,1150
"185","Subject_1","Circle",6,0.720268047506622,1200
"186","Subject_1","Circle",6,0.762326831471847,1250
"187","Subject_1","Circle",6,0.759570666725028,1300
"188","Subject_1","Circle",6,0.712399286751615,1350
"189","Subject_1","Circle",6,0.665227906778203,1400
"190","Subject_1","Circle",6,0.61805652680479,1450
"191","Subject_1","Circle",6,0.570885146831377,1500
"192","Subject_1","Circle",6,0.523713766857965,1550
"193","Subject_1","Circle",6,0.476542386884552,1600
"194","Subject_1","Circle",6,0.429371006911139,1650
"195","Subject_1","Circle",6,0.382199626937727,1700
"196","Subject_1","Circle",6,0.341996054752787,1750
"197","Subject_1","Circle",6,0.303388617565912,1800
"198","Subject_1","Circle",6,0.239125351056122,1850
"199","Subject_1","Circle",6,0.237184109887202,1900
"200","Subject_1","Circle",6,0.223508420439717,1950
"201","Subject_1","Square",7,-0.0819914019472949,0
"202","Subject_1","Square",7,-0.118437168640197,50
"203","Subject_1","Square",7,-0.15771286782583,100
"204","Subject_1","Square",7,-0.196988567011465,150
"205","Subject_1","Square",7,-0.236264266197099,200
"206","Subject_1","Square",7,-0.275539965382733,250
"207","Subject_1","Square",7,-0.314815664568367,300
"208","Subject_1","Square",7,-0.354091363754001,350
"209","Subject_1","Square",7,-0.393367062939635,400
"210","Subject_1","Square",7,-0.429762845644649,450
"211","Subject_1","Square",7,-0.464895445837209,500
"212","Subject_1","Square",7,-0.450583503289354,550
"213","Subject_1","Square",7,-0.423376695700824,600
"214","Subject_1","Square",7,-0.410081038404269,650
"215","Subject_1","Square",7,-0.376507716736195,700
"216","Subject_1","Square",7,-0.351364195472744,750
"217","Subject_1","Square",7,-0.311983280780599,800
"218","Subject_1","Square",7,-0.277172902792695,850
"219","Subject_1","Square",7,-0.24580611135198,900
"220","Subject_1","Square",7,-0.22573627171886,950
"221","Subject_1","Square",7,-0.222399730161285,1000
"222","Subject_1","Square",7,-0.206062381328109,1050
"223","Subject_1","Square",7,-0.18947038714521,1100
"224","Subject_1","Square",7,-0.198639758689894,1150
"225","Subject_1","Square",7,-0.1936979152188,1200
"226","Subject_1","Square",7,-0.17520951254571,1250
"227","Subject_1","Square",7,-0.135646478113555,1300
"228","Subject_1","Square",7,-0.110995277966,1350
"229","Subject_1","Square",7,-0.0535171324861849,1400
"230","Subject_1","Square",7,-0.0321422402434499,1450
"231","Subject_1","Square",7,-0.00118794109073495,1500
"232","Subject_1","Square",7,0.0321274746991147,1550
"233","Subject_1","Square",7,0.101230108506375,1600
"234","Subject_1","Square",7,0.137361266001595,1650
"235","Subject_1","Square",7,0.18998548704557,1700
"236","Subject_1","Square",7,0.224087291452945,1750
"237","Subject_1","Square",7,0.28856433456869,1800
"238","Subject_1","Square",7,0.317404055149484,1850
"239","Subject_1","Square",7,0.332817024763929,1900
"240","Subject_1","Square",7,0.3716437869915,1950
"241","Subject_1","Square",8,0.0217656766079233,0
"242","Subject_1","Square",8,0.0173343902310839,50
"243","Subject_1","Square",8,0.0079734662349833,100
"244","Subject_1","Square",8,-0.0326547054496764,150
"245","Subject_1","Square",8,-0.0503895566390167,200
"246","Subject_1","Square",8,-0.113682935334212,250
"247","Subject_1","Square",8,-0.177274409504037,300
"248","Subject_1","Square",8,-0.245462692359522,350
"249","Subject_1","Square",8,-0.296975774103372,400
"250","Subject_1","Square",8,-0.360555327352072,450
"251","Subject_1","Square",8,-0.442738792956307,500
"252","Subject_1","Square",8,-0.458740011202547,550
"253","Subject_1","Square",8,-0.462750133462022,600
"254","Subject_1","Square",8,-0.504995215813488,650
"255","Subject_1","Square",8,-0.525719234195308,700
"256","Subject_1","Square",8,-0.528307826738522,750
"257","Subject_1","Square",8,-0.519986427703012,800
"258","Subject_1","Square",8,-0.519986427703012,850
"259","Subject_1","Square",8,-0.510204412483577,900
"260","Subject_1","Square",8,-0.512437645347143,950
"261","Subject_1","Square",8,-0.497159971784762,1000
"262","Subject_1","Square",8,-0.490570497712432,1050
"263","Subject_1","Square",8,-0.462710680299757,1100
"264","Subject_1","Square",8,-0.451609914487432,1150
"265","Subject_1","Square",8,-0.421853050371792,1200
"266","Subject_1","Square",8,-0.380171578831052,1250
"267","Subject_1","Square",8,-0.328952969148667,1300
"268","Subject_1","Square",8,-0.315300425127897,1350
"269","Subject_1","Square",8,-0.298465748922887,1400
"270","Subject_1","Square",8,-0.295960703251342,1450
"271","Subject_1","Square",8,-0.276220232249912,1500
"272","Subject_1","Square",8,-0.291001766078272,1550
"273","Subject_1","Square",8,-0.296165690816637,1600
"274","Subject_1","Square",8,-0.320565503350042,1650
"275","Subject_1","Square",8,-0.331343596178062,1700
"276","Subject_1","Square",8,-0.361656833931697,1750
"277","Subject_1","Square",8,-0.379862063716842,1800
"278","Subject_1","Square",8,-0.396234805314437,1850
"279","Subject_1","Square",8,-0.408779677416142,1900
"280","Subject_1","Square",8,-0.409391020194697,1950
"281","Subject_1","Circle",9,0.00562169884446151,0
"282","Subject_1","Circle",9,-0.0215404272101938,50
"283","Subject_1","Circle",9,-0.0571994459207135,100
"284","Subject_1","Circle",9,-0.0492035699716582,150
"285","Subject_1","Circle",9,-0.0847038183085833,200
"286","Subject_1","Circle",9,-0.108047542400464,250
"287","Subject_1","Circle",9,-0.136269558204559,300
"288","Subject_1","Circle",9,-0.166073956542458,350
"289","Subject_1","Circle",9,-0.209981797525339,400
"290","Subject_1","Circle",9,-0.254932092169245,450
"291","Subject_1","Circle",9,-0.299882386813151,500
"292","Subject_1","Circle",9,-0.344832681457058,550
"293","Subject_1","Circle",9,-0.389782976100964,600
"294","Subject_1","Circle",9,-0.43473327074487,650
"295","Subject_1","Circle",9,-0.479683565388776,700
"296","Subject_1","Circle",9,-0.524633860032683,750
"297","Subject_1","Circle",9,-0.537455761974044,800
"298","Subject_1","Circle",9,-0.533286377387369,850
"299","Subject_1","Circle",9,-0.513906319047039,900
"300","Subject_1","Circle",9,-0.473648119162029,950
"301","Subject_1","Circle",9,-0.449797960273399,1000
"302","Subject_1","Circle",9,-0.412567282237374,1050
"303","Subject_1","Circle",9,-0.379292506745179,1100
"304","Subject_1","Circle",9,-0.344291940695309,1150
"305","Subject_1","Circle",9,-0.313352587768719,1200
"306","Subject_1","Circle",9,-0.247657509203469,1250
"307","Subject_1","Circle",9,-0.237675419189279,1300
"308","Subject_1","Circle",9,-0.216552842434778,1350
"309","Subject_1","Circle",9,-0.192903387683563,1400
"310","Subject_1","Circle",9,-0.160621000260398,1450
"311","Subject_1","Circle",9,-0.137907290840583,1500
"312","Subject_1","Circle",9,-0.0951302104985485,1550
"313","Subject_1","Circle",9,-0.0882080346231287,1600
"314","Subject_1","Circle",9,-0.0611483311802634,1650
"315","Subject_1","Circle",9,-0.00659450027782338,1700
"316","Subject_1","Circle",9,0.0161257648498716,1750
"317","Subject_1","Circle",9,0.0339303856742514,1800
"318","Subject_1","Circle",9,0.0387141976692567,1850
"319","Subject_1","Circle",9,0.104261084795777,1900
"320","Subject_1","Circle",9,0.127173348078812,1950
"321","Subject_1","Square",10,0.0750585879190679,0
"322","Subject_1","Square",10,0.133959780041683,50
"323","Subject_1","Square",10,0.179545631088353,100
"324","Subject_1","Square",10,0.267806445039183,150
"325","Subject_1","Square",10,0.315144331120564,200
"326","Subject_1","Square",10,0.372333262990873,250
"327","Subject_1","Square",10,0.439326018240178,300
"328","Subject_1","Square",10,0.489446938075183,350
"329","Subject_1","Square",10,0.526207417489688,400
"330","Subject_1","Square",10,0.563818667251558,450
"331","Subject_1","Square",10,0.571540154144933,500
"332","Subject_1","Square",10,0.574340849102243,550
"333","Subject_1","Square",10,0.589556168873628,600
"334","Subject_1","Square",10,0.582439099721184,650
"335","Subject_1","Square",10,0.568618368940348,700
"336","Subject_1","Square",10,0.540177648986473,750
"337","Subject_1","Square",10,0.515411975612618,800
"338","Subject_1","Square",10,0.478384565019358,850
"339","Subject_1","Square",10,0.438144482293358,900
"340","Subject_1","Square",10,0.404702443549743,950
"341","Subject_1","Square",10,0.356377975058628,1000
"342","Subject_1","Square",10,0.309326209914598,1050
"343","Subject_1","Square",10,0.278620746438063,1100
"344","Subject_1","Square",10,0.215298783217998,1150
"345","Subject_1","Square",10,0.196563524081013,1200
"346","Subject_1","Square",10,0.164546154776668,1250
"347","Subject_1","Square",10,0.128410765067788,1300
"348","Subject_1","Square",10,0.0676479667433632,1350
"349","Subject_1","Square",10,0.042453060594398,1400
"350","Subject_1","Square",10,0.024514560387078,1450
"351","Subject_1","Square",10,-0.00139413573990677,1500
"352","Subject_1","Square",10,0.00365660886659347,1550
"353","Subject_1","Square",10,-0.021297210508687,1600
"354","Subject_1","Square",10,-0.0495960012578567,1650
"355","Subject_1","Square",10,-0.0456544261790417,1700
"356","Subject_1","Square",10,-0.045217797498307,1750
"357","Subject_1","Square",10,-0.0569033640484418,1800
"358","Subject_1","Square",10,-0.0437326500779118,1850
"359","Subject_1","Square",10,-0.0089233928169965,1900
"360","Subject_1","Square",10,0.00290569235880289,1950
"361","Subject_2","Circle",1,0.0154673646912067,0
"362","Subject_2","Circle",1,0.0290180161776519,50
"363","Subject_2","Circle",1,0.0721236848182514,100
